date,total_request,carts_num_pods,carts_desired_replicas,carts_cpu_usage,carts_mem_usage,carts_traffic_in,carts_traffic_out,carts_latency,catalogue_num_pods,catalogue_desired_replicas,catalogue_cpu_usage,catalogue_mem_usage,catalogue_traffic_in,catalogue_traffic_out,catalogue_latency,front-end_num_pods,front-end_desired_replicas,front-end_cpu_usage,front-end_mem_usage,front-end_traffic_in,front-end_traffic_out,front-end_latency,orders_num_pods,orders_desired_replicas,orders_cpu_usage,orders_mem_usage,orders_traffic_in,orders_traffic_out,orders_latency,payment_num_pods,payment_desired_replicas,payment_cpu_usage,payment_mem_usage,payment_traffic_in,payment_traffic_out,payment_latency,shipping_num_pods,shipping_desired_replicas,shipping_cpu_usage,shipping_mem_usage,shipping_traffic_in,shipping_traffic_out,shipping_latency,user_num_pods,user_desired_replicas,user_cpu_usage,user_mem_usage,user_traffic_in,user_traffic_out,user_latency
2024-10-29 09:21:25,9.0,8,8.0,0.6108333333333333,192,2.0,9.0,1.3,2.0,1.0,0.185,0.0,27.0,27.0,1.3,8.0,8.0,0.2970833333333333,40,291.0,325,1.3,8.0,8.0,0.38475,111.0,144.0,340.0,1.3,1.0,1.0,0.035,0.0,0.0,0.0,1.3,1.0,1.0,0.0866666666666666,52.0,0.0,0.0,1.3,8.0,5.0,0.18,5.0,313.0,114.0,1.3
2024-10-29 09:21:43,32.4,8,8.0,0.5704166666666667,59,4.0,9.0,1.1,2.0,1.0,0.145,0.0,22.0,22.0,1.1,8.0,8.0,0.2941666666666667,75,413.0,319,1.1,8.0,8.0,0.215,94.0,76.0,119.0,1.1,1.0,1.0,0.05,0.0,0.0,0.0,1.1,1.0,1.0,0.1466666666666666,0.0,0.0,1.0,1.1,8.0,8.0,0.2933333333333333,3.0,659.0,280.0,1.1
2024-10-29 09:22:00,18.4,8,8.0,0.6141666666666666,117,3.0,15.0,1.1,2.0,2.0,0.1975,0.0,28.0,28.0,1.1,8.0,8.0,0.39125,47,556.0,389,1.1,8.0,8.0,0.51775,182.0,223.0,288.0,1.1,1.0,1.0,0.04,0.0,0.0,0.0,1.1,1.0,1.0,0.1466666666666666,0.0,0.0,1.0,1.1,8.0,8.0,0.3866666666666666,3.0,847.0,420.0,1.1
2024-10-29 09:22:18,22.9,8,8.0,0.4179166666666666,126,2.0,13.0,2.3,1.0,1.0,0.2,0.0,9.0,9.0,2.3,8.0,7.0,0.275,63,569.0,368,2.3,8.0,8.0,0.5765,223.0,229.0,264.0,2.3,1.0,1.0,0.035,0.0,0.0,0.0,2.3,1.0,1.0,0.1366666666666666,0.0,0.0,1.0,2.3,8.0,7.0,0.25875,11.0,554.0,266.0,2.3
2024-10-29 09:22:36,15.5,8,8.0,0.4758333333333333,127,1.0,11.0,1.1,1.0,2.0,0.54,0.0,24.0,23.0,1.1,8.0,8.0,0.3408333333333333,37,490.0,442,1.1,8.0,8.0,0.394,252.0,152.0,431.0,1.1,1.0,1.0,0.08,0.0,0.0,0.0,1.1,1.0,1.0,0.0566666666666666,22.0,0.0,1.0,1.1,8.0,8.0,0.2916666666666667,5.0,481.0,209.0,1.1
2024-10-29 09:22:54,32.7,8,8.0,0.4979166666666667,85,4.0,14.0,3.0,1.0,2.0,0.55,0.0,19.0,19.0,3.0,8.0,8.0,0.3658333333333333,37,331.0,240,3.0,8.0,8.0,0.3495,19.0,173.0,168.0,3.0,1.0,1.0,0.065,0.0,0.0,0.0,3.0,1.0,1.0,0.0666666666666666,0.0,0.0,1.0,3.0,8.0,8.0,0.4125,9.0,807.0,386.0,3.0
2024-10-29 09:23:11,30.4,8,8.0,0.4225,68,3.0,15.0,1.5,1.0,2.0,0.605,0.0,34.0,33.0,1.5,8.0,8.0,0.5091666666666667,27,991.0,596,1.5,8.0,8.0,0.418,89.0,521.0,764.0,1.5,1.0,1.0,0.045,0.0,1.0,0.0,1.5,1.0,1.0,0.1233333333333333,17.0,1.0,1.0,1.5,8.0,8.0,0.4466666666666666,3.0,1121.0,603.0,1.5
2024-10-29 09:23:28,22.4,8,8.0,0.34625,95,3.0,15.0,0.94,1.0,2.0,0.41,0.0,28.0,27.0,0.94,8.0,8.0,0.45875,14,1086.0,547,0.94,8.0,8.0,0.673,183.0,300.0,502.0,0.94,1.0,1.0,0.06,0.0,1.0,0.0,0.94,1.0,1.0,0.1666666666666666,26.0,0.0,1.0,0.94,8.0,8.0,0.4716666666666667,7.0,1005.0,475.0,0.94
2024-10-29 09:23:46,28.1,8,6.0,0.2033333333333333,102,2.0,14.0,2.0,1.0,1.0,0.32,0.0,26.0,25.0,2.0,8.0,8.0,0.37375,49,556.0,404,2.0,8.0,8.0,0.61775,92.0,208.0,279.0,2.0,1.0,1.0,0.05,0.0,1.0,0.0,2.0,1.0,1.0,0.1133333333333333,18.0,0.0,1.0,2.0,8.0,8.0,0.3295833333333333,6.0,648.0,264.0,2.0
2024-10-29 09:24:04,30.2,8,6.0,0.2283333333333333,88,1.0,11.0,1.1,1.0,2.0,0.505,1.0,26.0,25.0,1.1,8.0,8.0,0.45875,36,808.0,569,1.1,8.0,8.0,0.58025,120.0,247.0,401.0,1.1,1.0,1.0,0.06,0.0,0.0,0.0,1.1,1.0,1.0,0.15,0.0,0.0,1.0,1.1,8.0,8.0,0.4395833333333333,3.0,851.0,411.0,1.1
2024-10-29 09:24:21,15.2,8,8.0,0.3429166666666666,188,6.0,17.0,1.2,1.0,2.0,0.635,0.0,37.0,35.0,1.2,8.0,8.0,0.495,21,919.0,513,1.2,8.0,8.0,0.53375,209.0,292.0,442.0,1.2,1.0,1.0,0.04,0.0,1.0,0.0,1.2,1.0,1.0,0.12,18.0,0.0,1.0,1.2,8.0,8.0,0.4866666666666667,7.0,1179.0,518.0,1.2
2024-10-29 09:24:39,5.7,8,6.0,0.2275,66,2.0,10.0,1.1,1.0,1.0,0.35,0.0,23.0,22.0,1.1,8.0,8.0,0.3679166666666666,44,592.0,333,1.1,8.0,8.0,0.483,170.0,250.0,266.0,1.1,1.0,1.0,0.03,1.0,0.0,0.0,1.1,1.0,1.0,0.1566666666666666,0.0,0.0,1.0,1.1,8.0,6.0,0.1933333333333333,4.0,387.0,214.0,1.1
2024-10-29 09:24:57,12.6,8,4.0,0.15,68,0.0,10.0,1.4,1.0,1.0,0.165,0.0,14.0,13.0,1.4,8.0,6.0,0.1941666666666666,37,310.0,222,1.4,8.0,8.0,0.48825,185.0,1.0,78.0,1.4,1.0,1.0,0.055,0.0,0.0,0.0,1.4,1.0,1.0,0.0833333333333333,11.0,0.0,0.0,1.4,8.0,6.0,0.2066666666666666,6.0,298.0,144.0,1.4
2024-10-29 09:25:16,24.3,8,8.0,0.39375,64,0.0,12.0,2.6,1.0,2.0,0.63,0.0,14.0,13.0,2.6,8.0,6.0,0.2395833333333333,55,265.0,289,2.6,8.0,8.0,0.41925,135.0,138.0,359.0,2.6,1.0,1.0,0.095,0.0,0.0,0.0,2.6,1.0,1.0,0.0366666666666666,0.0,0.0,1.0,2.6,8.0,7.0,0.26625,3.0,412.0,148.0,2.6
2024-10-29 09:25:35,11.3,8,8.0,0.3383333333333333,93,0.0,11.0,0.56,2.0,3.0,0.435,0.0,22.0,21.0,0.56,8.0,8.0,0.35625,32,438.0,367,0.56,8.0,8.0,0.369,114.0,109.0,129.0,0.56,1.0,1.0,0.08,0.0,0.0,0.0,0.56,1.0,1.0,0.0366666666666666,19.0,0.0,0.0,0.56,8.0,7.0,0.2520833333333333,8.0,604.0,257.0,0.56
2024-10-29 09:25:53,23.3,8,6.0,0.2245833333333333,125,0.0,11.0,1.8,2.0,2.0,0.285,0.0,23.0,22.0,1.8,8.0,8.0,0.3604166666666666,24,487.0,337,1.8,8.0,8.0,0.4025,147.0,138.0,259.0,1.8,1.0,1.0,0.11,0.0,0.0,0.0,1.8,1.0,1.0,0.0366666666666666,38.0,0.0,1.0,1.8,8.0,6.0,0.23375,4.0,490.0,255.0,1.8
2024-10-29 09:26:10,27.4,8,4.0,0.1508333333333333,60,1.0,12.0,0.85,2.0,3.0,0.42,0.0,18.0,17.0,0.85,8.0,8.0,0.40625,53,419.0,384,0.85,8.0,8.0,0.39475,117.0,281.0,352.0,0.85,1.0,1.0,0.06,1.0,1.0,0.0,0.85,1.0,1.0,0.0566666666666666,0.0,0.0,1.0,0.85,8.0,8.0,0.4220833333333333,3.0,956.0,429.0,0.85
2024-10-29 09:26:28,19.9,8,7.0,0.22125,154,4.0,16.0,1.1,2.0,2.0,0.205,0.0,24.0,23.0,1.1,8.0,8.0,0.3420833333333333,35,518.0,427,1.1,8.0,8.0,0.61775,189.0,230.0,350.0,1.1,1.0,1.0,0.035,1.0,0.0,0.0,1.1,1.0,1.0,0.09,18.0,0.0,1.0,1.1,8.0,8.0,0.4033333333333333,8.0,662.0,360.0,1.1
2024-10-29 09:26:46,29.5,8,5.0,0.18,65,3.0,13.0,0.69,2.0,2.0,0.25,0.0,32.0,30.0,0.69,8.0,8.0,0.4075,45,591.0,458,0.69,8.0,8.0,0.57675,53.0,307.0,349.0,0.69,1.0,1.0,0.04,0.0,1.0,0.0,0.69,1.0,1.0,0.14,0.0,0.0,1.0,0.69,8.0,8.0,0.3404166666666666,4.0,714.0,335.0,0.69
2024-10-29 09:27:03,34.1,8,7.0,0.2629166666666667,18,7.0,19.0,0.98,2.0,2.0,0.3475,0.0,35.0,33.0,0.98,8.0,8.0,0.4679166666666666,37,743.0,550,0.98,8.0,8.0,0.7635,107.0,177.0,397.0,0.98,1.0,1.0,0.05,0.0,1.0,0.0,0.98,1.0,1.0,0.1066666666666666,0.0,0.0,1.0,0.98,8.0,8.0,0.4116666666666667,3.0,694.0,333.0,0.98
2024-10-29 09:27:21,28.5,8,6.0,0.2,60,7.0,21.0,1.7,2.0,2.0,0.2675,0.0,37.0,37.0,1.7,8.0,8.0,0.5066666666666667,40,1102.0,673,1.7,8.0,8.0,0.47,157.0,334.0,587.0,1.7,1.0,1.0,0.06,0.0,1.0,0.0,1.7,1.0,1.0,0.1366666666666666,40.0,1.0,1.0,1.7,8.0,8.0,0.6116666666666667,11.0,1037.0,456.0,1.7
2024-10-29 09:27:38,26.4,8,5.0,0.1675,128,3.0,17.0,0.75,2.0,2.0,0.23,1.0,37.0,36.0,0.75,8.0,8.0,0.4370833333333333,58,612.0,437,0.75,8.0,8.0,0.379,227.0,225.0,281.0,0.75,1.0,1.0,0.045,0.0,0.0,0.0,0.75,1.0,1.0,0.15,0.0,0.0,1.0,0.75,8.0,8.0,0.3733333333333333,6.0,862.0,468.0,0.75
2024-10-29 09:27:55,19.4,8,4.0,0.1304166666666666,93,3.0,14.0,0.45,2.0,2.0,0.285,0.0,30.0,29.0,0.45,8.0,8.0,0.3791666666666666,28,489.0,327,0.45,8.0,8.0,0.4305,114.0,164.0,229.0,0.45,1.0,1.0,0.06,0.0,0.0,0.0,0.45,1.0,1.0,0.13,53.0,0.0,1.0,0.45,8.0,8.0,0.31,4.0,498.0,222.0,0.45
2024-10-29 09:28:13,29.3,8,4.0,0.1345833333333333,69,1.0,11.0,0.39,2.0,1.0,0.115,0.0,21.0,21.0,0.39,8.0,5.0,0.1820833333333333,42,117.0,221,0.39,8.0,8.0,0.2905,194.0,95.0,35.0,0.39,1.0,1.0,0.035,0.0,0.0,0.0,0.39,1.0,1.0,0.19,19.0,0.0,1.0,0.39,8.0,6.0,0.1929166666666666,3.0,245.0,145.0,0.39
2024-10-29 09:28:32,18.3,6,5.0,0.2138888888888888,76,6.0,14.0,0.5,2.0,2.0,0.2225,0.0,21.0,21.0,0.5,8.0,8.0,0.3670833333333333,46,373.0,341,0.5,8.0,8.0,0.339,90.0,126.0,193.0,0.5,1.0,1.0,0.045,0.0,0.0,0.0,0.5,1.0,1.0,0.1433333333333333,0.0,0.0,1.0,0.5,8.0,6.0,0.2166666666666666,4.0,357.0,156.0,0.5
2024-10-29 09:28:50,46.4,6,4.0,0.1861111111111111,126,4.0,17.0,0.5,2.0,2.0,0.2275,1.0,23.0,23.0,0.5,8.0,8.0,0.3520833333333333,46,340.0,354,0.5,8.0,8.0,0.4695,177.0,44.0,90.0,0.5,1.0,1.0,0.07,1.0,1.0,0.0,0.5,1.0,1.0,0.1233333333333333,22.0,0.0,1.0,0.5,8.0,6.0,0.19375,3.0,253.0,118.0,0.5
2024-10-29 09:29:09,54.2,6,5.0,0.22,25,9.0,14.0,0.68,2.0,3.0,0.6125,0.0,39.0,37.0,0.68,8.0,8.0,0.68875,36,645.0,548,0.68,8.0,8.0,0.38,135.0,146.0,399.0,0.68,1.0,1.0,0.12,0.0,1.0,0.0,0.68,1.0,1.0,0.0733333333333333,17.0,1.0,1.0,0.68,8.0,8.0,0.4116666666666667,2.0,1021.0,428.0,0.68
2024-10-29 09:29:27,48.7,6,7.0,0.345,28,14.0,22.0,1.3,2.0,4.0,0.61,2.0,68.0,64.0,1.3,8.0,8.0,0.7041666666666667,33,1003.0,822,1.3,8.0,8.0,0.6295,174.0,346.0,515.0,1.3,1.0,1.0,0.115,0.0,2.0,1.0,1.3,1.0,1.0,0.0866666666666666,25.0,1.0,2.0,1.3,8.0,8.0,0.5529166666666666,4.0,1055.0,451.0,1.3
2024-10-29 09:29:45,36.2,5,6.0,0.3906666666666666,93,13.0,20.0,0.66,2.0,4.0,0.615,1.0,59.0,57.0,0.66,8.0,8.0,0.59875,40,1017.0,609,0.66,8.0,8.0,0.64,145.0,273.0,455.0,0.66,1.0,1.0,0.145,0.0,1.0,1.0,0.66,1.0,1.0,0.0733333333333333,0.0,1.0,1.0,0.66,8.0,8.0,0.47125,3.0,1170.0,584.0,0.66
2024-10-29 09:30:02,43.5,5,5.0,0.2606666666666666,108,7.0,13.0,1.1,2.0,2.0,0.3325,0.0,39.0,38.0,1.1,8.0,8.0,0.5675,7,543.0,502,1.1,8.0,8.0,0.5305,198.0,190.0,369.0,1.1,1.0,1.0,0.06,0.0,1.0,0.0,1.1,1.0,1.0,0.13,40.0,0.0,1.0,1.1,8.0,8.0,0.4079166666666666,2.0,639.0,262.0,1.1
2024-10-29 09:30:19,36.2,5,4.0,0.226,98,10.0,18.0,0.65,2.0,2.0,0.2725,0.0,49.0,46.0,0.65,8.0,8.0,0.605,32,862.0,619,0.65,8.0,8.0,0.38775,138.0,356.0,572.0,0.65,1.0,1.0,0.05,0.0,1.0,0.0,0.65,1.0,1.0,0.15,23.0,1.0,1.0,0.65,8.0,8.0,0.5283333333333333,10.0,1302.0,603.0,0.65
2024-10-29 09:30:37,33.5,5,4.0,0.1606666666666666,46,13.0,19.0,0.53,2.0,2.0,0.295,1.0,44.0,42.0,0.53,8.0,8.0,0.5291666666666667,26,645.0,499,0.53,8.0,8.0,0.491,161.0,269.0,311.0,0.53,1.0,1.0,0.05,0.0,1.0,0.0,0.53,1.0,1.0,0.1266666666666666,0.0,1.0,1.0,0.53,8.0,8.0,0.4179166666666666,6.0,899.0,435.0,0.53
2024-10-29 09:30:54,24.9,5,4.0,0.1593333333333333,71,9.0,16.0,0.57,2.0,2.0,0.2825,0.0,34.0,34.0,0.57,8.0,8.0,0.5825,73,665.0,533,0.57,8.0,8.0,0.49825,137.0,229.0,428.0,0.57,1.0,1.0,0.075,0.0,1.0,0.0,0.57,1.0,1.0,0.2266666666666666,0.0,1.0,1.0,0.57,8.0,8.0,0.3066666666666666,4.0,536.0,244.0,0.57
2024-10-29 09:31:11,33.2,5,3.0,0.1473333333333333,12,6.0,13.0,0.35,2.0,2.0,0.22,0.0,33.0,32.0,0.35,8.0,8.0,0.4270833333333333,37,374.0,324,0.35,8.0,7.0,0.15275,114.0,103.0,146.0,0.35,1.0,1.0,0.035,0.0,1.0,0.0,0.35,1.0,1.0,0.1466666666666666,23.0,0.0,1.0,0.35,8.0,7.0,0.2670833333333333,3.0,393.0,196.0,0.35
2024-10-29 09:31:30,36.2,5,4.0,0.2,45,7.0,15.0,0.38,2.0,2.0,0.255,0.0,36.0,35.0,0.38,8.0,8.0,0.5720833333333334,50,341.0,395,0.38,8.0,8.0,0.17175,105.0,115.0,202.0,0.38,1.0,1.0,0.06,0.0,1.0,0.0,0.38,1.0,1.0,0.1366666666666666,0.0,0.0,1.0,0.38,8.0,7.0,0.2554166666666667,6.0,492.0,255.0,0.38
2024-10-29 09:31:48,32.5,5,4.0,0.16,98,8.0,13.0,0.49,2.0,3.0,0.395,0.0,39.0,38.0,0.49,8.0,8.0,0.5675,40,363.0,364,0.49,8.0,8.0,0.468,150.0,156.0,196.0,0.49,1.0,1.0,0.135,0.0,1.0,0.0,0.49,1.0,1.0,0.0966666666666666,25.0,0.0,1.0,0.49,8.0,7.0,0.2533333333333333,3.0,491.0,221.0,0.49
2024-10-29 09:32:07,46.0,5,4.0,0.1606666666666666,23,8.0,14.0,0.6,2.0,3.0,0.4975,0.0,43.0,40.0,0.6,8.0,8.0,0.5845833333333333,56,418.0,393,0.6,8.0,8.0,0.5205,220.0,170.0,203.0,0.6,1.0,1.0,0.095,0.0,1.0,0.0,0.6,1.0,1.0,0.05,0.0,0.0,1.0,0.6,8.0,7.0,0.2641666666666666,1.0,437.0,212.0,0.6
2024-10-29 09:32:24,16.6,5,4.0,0.198,50,11.0,18.0,0.76,2.0,3.0,0.5925,0.0,51.0,49.0,0.76,8.0,8.0,0.6995833333333333,34,536.0,568,0.76,8.0,8.0,0.44725,175.0,196.0,291.0,0.76,1.0,1.0,0.125,0.0,1.0,1.0,0.76,1.0,1.0,0.06,0.0,1.0,2.0,0.76,8.0,8.0,0.4325,2.0,877.0,426.0,0.76
2024-10-29 09:32:42,28.5,5,3.0,0.126,110,4.0,9.0,1.4,2.0,2.0,0.28,0.0,16.0,16.0,1.4,8.0,8.0,0.3166666666666666,36,335.0,241,1.4,8.0,8.0,0.655,175.0,195.0,229.0,1.4,1.0,1.0,0.08,1.0,1.0,0.0,1.4,1.0,1.0,0.07,0.0,0.0,0.0,1.4,8.0,7.0,0.2725,2.0,355.0,164.0,1.4
2024-10-29 09:33:00,30.6,5,4.0,0.2273333333333333,133,7.0,14.0,0.85,2.0,2.0,0.305,1.0,40.0,38.0,0.85,8.0,8.0,0.515,52,763.0,549,0.85,8.0,8.0,0.77525,254.0,197.0,581.0,0.85,1.0,1.0,0.055,0.0,1.0,0.0,0.85,1.0,1.0,0.0633333333333333,22.0,0.0,1.0,0.85,8.0,8.0,0.3541666666666667,8.0,736.0,337.0,0.85
2024-10-29 09:33:18,32.4,5,3.0,0.148,128,8.0,14.0,1.2,2.0,2.0,0.3575,0.0,40.0,38.0,1.2,8.0,8.0,0.51625,24,771.0,535,1.2,8.0,8.0,0.5585,155.0,233.0,275.0,1.2,1.0,1.0,0.085,1.0,1.0,0.0,1.2,1.0,1.0,0.06,0.0,0.0,1.0,1.2,8.0,8.0,0.4354166666666667,1.0,1026.0,511.0,1.2
2024-10-29 09:33:35,44.2,5,3.0,0.1366666666666666,40,8.0,15.0,1.0,2.0,2.0,0.3375,0.0,34.0,33.0,1.0,8.0,8.0,0.5070833333333333,20,789.0,566,1.0,8.0,8.0,0.666,203.0,289.0,551.0,1.0,1.0,1.0,0.07,0.0,1.0,0.0,1.0,1.0,1.0,0.06,43.0,0.0,1.0,1.0,8.0,8.0,0.43875,3.0,900.0,386.0,1.0
2024-10-29 09:33:53,35.4,5,4.0,0.1746666666666666,23,10.0,19.0,0.69,2.0,2.0,0.3725,0.0,47.0,45.0,0.69,8.0,8.0,0.54625,26,820.0,612,0.69,8.0,8.0,0.5765,123.0,228.0,391.0,0.69,1.0,1.0,0.06,0.0,1.0,1.0,0.69,1.0,1.0,0.1033333333333333,0.0,1.0,1.0,0.69,8.0,8.0,0.46125,4.0,862.0,378.0,0.69
2024-10-29 09:34:10,34.7,5,4.0,0.1513333333333333,19,7.0,14.0,0.59,2.0,2.0,0.28,1.0,47.0,45.0,0.59,8.0,8.0,0.5516666666666666,33,756.0,568,0.59,8.0,8.0,0.28425,138.0,186.0,291.0,0.59,1.0,1.0,0.065,0.0,1.0,0.0,0.59,1.0,1.0,0.17,0.0,1.0,1.0,0.59,8.0,8.0,0.36125,4.0,656.0,278.0,0.59
2024-10-29 09:34:28,39.8,5,4.0,0.2093333333333333,90,11.0,17.0,0.45,2.0,2.0,0.3025,0.0,52.0,52.0,0.45,8.0,8.0,0.6491666666666667,25,560.0,535,0.45,8.0,8.0,0.513,122.0,205.0,295.0,0.45,1.0,1.0,0.04,0.0,1.0,1.0,0.45,1.0,1.0,0.19,47.0,1.0,2.0,0.45,8.0,8.0,0.3945833333333333,4.0,726.0,331.0,0.45
2024-10-29 09:34:45,32.3,3,4.0,0.3322222222222222,130,9.0,17.0,0.75,2.0,2.0,0.305,0.0,35.0,33.0,0.75,8.0,8.0,0.5075,70,545.0,463,0.75,8.0,8.0,0.51675,117.0,232.0,241.0,0.75,1.0,1.0,0.05,0.0,1.0,1.0,0.75,1.0,1.0,0.1633333333333333,17.0,1.0,2.0,0.75,8.0,8.0,0.37,4.0,535.0,296.0,0.75
2024-10-29 09:35:03,29.7,3,4.0,0.2511111111111111,57,7.0,11.0,0.34,2.0,2.0,0.28,0.0,36.0,35.0,0.34,8.0,8.0,0.42,47,411.0,333,0.34,8.0,8.0,0.424,154.0,187.0,191.0,0.34,1.0,1.0,0.05,0.0,1.0,1.0,0.34,1.0,1.0,0.15,0.0,0.0,1.0,0.34,8.0,6.0,0.2416666666666666,9.0,334.0,196.0,0.34
2024-10-29 09:35:20,46.1,3,3.0,0.2433333333333333,46,10.0,14.0,0.56,2.0,2.0,0.25,1.0,40.0,38.0,0.56,8.0,8.0,0.4545833333333333,45,458.0,483,0.56,8.0,8.0,0.55025,107.0,238.0,166.0,0.56,1.0,1.0,0.055,0.0,1.0,0.0,0.56,1.0,1.0,0.2166666666666666,0.0,0.0,1.0,0.56,8.0,6.0,0.24125,2.0,298.0,130.0,0.56
2024-10-29 09:35:37,46.9,3,3.0,0.2233333333333333,65,11.0,14.0,0.53,2.0,2.0,0.31,0.0,52.0,50.0,0.53,8.0,8.0,0.5133333333333333,27,743.0,605,0.53,8.0,8.0,0.63675,229.0,226.0,456.0,0.53,1.0,1.0,0.05,0.0,1.0,1.0,0.53,1.0,1.0,0.1233333333333333,17.0,1.0,1.0,0.53,8.0,8.0,0.3808333333333333,5.0,678.0,340.0,0.53
2024-10-29 09:35:54,44.7,3,3.0,0.2577777777777778,0,12.0,17.0,0.46,2.0,2.0,0.3475,0.0,55.0,53.0,0.46,8.0,8.0,0.5879166666666666,38,767.0,611,0.46,8.0,8.0,0.50475,121.0,212.0,397.0,0.46,1.0,1.0,0.035,0.0,1.0,0.0,0.46,1.0,1.0,0.1733333333333333,0.0,1.0,2.0,0.46,8.0,8.0,0.4175,5.0,791.0,407.0,0.46
2024-10-29 09:36:12,47.8,3,3.0,0.2444444444444444,13,13.0,16.0,0.43,2.0,3.0,0.4025,0.0,58.0,56.0,0.43,8.0,8.0,0.6483333333333333,59,840.0,698,0.43,8.0,8.0,0.633,184.0,291.0,411.0,0.43,1.0,1.0,0.085,0.0,1.0,0.0,0.43,1.0,1.0,0.1266666666666666,0.0,1.0,1.0,0.43,8.0,8.0,0.4575,8.0,926.0,445.0,0.43
2024-10-29 09:36:29,46.8,3,4.0,0.3077777777777777,114,12.0,16.0,0.5,2.0,3.0,0.3825,1.0,52.0,50.0,0.5,8.0,8.0,0.6466666666666666,33,847.0,664,0.5,8.0,8.0,0.465,204.0,208.0,384.0,0.5,1.0,1.0,0.075,1.0,1.0,1.0,0.5,1.0,1.0,0.1466666666666666,13.0,1.0,1.0,0.5,8.0,8.0,0.4270833333333333,4.0,851.0,431.0,0.5
2024-10-29 09:36:46,23.7,3,4.0,0.3211111111111111,28,15.0,19.0,0.4,2.0,2.0,0.35,1.0,58.0,57.0,0.4,8.0,8.0,0.65,34,458.0,514,0.4,8.0,8.0,0.3315,161.0,143.0,292.0,0.4,1.0,1.0,0.075,1.0,1.0,0.0,0.4,1.0,1.0,0.17,17.0,0.0,1.0,0.4,8.0,8.0,0.3675,2.0,616.0,297.0,0.4
2024-10-29 09:37:03,46.1,3,3.0,0.2333333333333333,43,6.0,10.0,0.52,2.0,2.0,0.2375,0.0,29.0,29.0,0.52,8.0,8.0,0.4579166666666667,45,363.0,405,0.52,8.0,8.0,0.327,97.0,97.0,156.0,0.52,1.0,1.0,0.07,1.0,1.0,0.0,0.52,1.0,1.0,0.14,0.0,1.0,2.0,0.52,8.0,8.0,0.29375,8.0,430.0,182.0,0.52
2024-10-29 09:37:20,51.9,3,4.0,0.2566666666666666,32,14.0,17.0,0.39,2.0,2.0,0.345,1.0,48.0,46.0,0.39,8.0,8.0,0.5783333333333334,41,566.0,474,0.39,8.0,8.0,0.22875,111.0,164.0,208.0,0.39,1.0,1.0,0.08,0.0,1.0,0.0,0.39,1.0,1.0,0.1366666666666666,0.0,0.0,1.0,0.39,8.0,8.0,0.37125,2.0,532.0,270.0,0.39
2024-10-29 09:37:37,46.1,3,4.0,0.3622222222222222,12,16.0,20.0,0.43,2.0,3.0,0.4275,0.0,59.0,57.0,0.43,8.0,8.0,0.6545833333333333,12,429.0,482,0.43,8.0,8.0,0.29725,80.0,115.0,264.0,0.43,1.0,1.0,0.095,0.0,1.0,1.0,0.43,1.0,1.0,0.1666666666666666,0.0,1.0,2.0,0.43,8.0,8.0,0.3708333333333333,4.0,735.0,344.0,0.43
2024-10-29 09:37:55,29.4,3,4.0,0.3288888888888889,94,14.0,18.0,0.67,2.0,2.0,0.3475,0.0,51.0,50.0,0.67,8.0,8.0,0.6729166666666667,10,756.0,643,0.67,8.0,8.0,0.30825,138.0,334.0,511.0,0.67,1.0,1.0,0.055,0.0,2.0,1.0,0.67,1.0,1.0,0.18,0.0,1.0,2.0,0.67,8.0,8.0,0.4145833333333333,4.0,774.0,414.0,0.67
2024-10-29 09:38:13,28.7,3,3.0,0.2288888888888889,100,7.0,12.0,0.6,2.0,2.0,0.2275,2.0,35.0,34.0,0.6,8.0,8.0,0.5425,38,459.0,378,0.6,8.0,8.0,0.32575,161.0,93.0,256.0,0.6,1.0,1.0,0.06,1.0,1.0,0.0,0.6,1.0,1.0,0.18,27.0,0.0,1.0,0.6,8.0,8.0,0.4654166666666666,4.0,676.0,334.0,0.6
2024-10-29 09:38:31,20.2,3,5.0,0.56,0,6.0,11.0,1.4,2.0,2.0,0.3725,0.0,30.0,29.0,1.4,8.0,8.0,0.44,27,605.0,478,1.4,8.0,8.0,0.32525,129.0,212.0,329.0,1.4,1.0,1.0,0.12,0.0,1.0,0.0,1.4,1.0,1.0,0.0533333333333333,0.0,0.0,1.0,1.4,8.0,8.0,0.3579166666666666,4.0,721.0,384.0,1.4
2024-10-29 09:38:49,13.0,3,4.0,0.3066666666666666,93,5.0,7.0,1.1,2.0,2.0,0.365,0.0,24.0,24.0,1.1,8.0,8.0,0.4225,32,576.0,404,1.1,8.0,8.0,0.4145,245.0,247.0,316.0,1.1,1.0,1.0,0.11,0.0,0.0,0.0,1.1,1.0,1.0,0.05,24.0,0.0,1.0,1.1,8.0,8.0,0.4079166666666666,8.0,831.0,329.0,1.1
2024-10-29 09:39:07,11.9,3,2.0,0.1588888888888888,83,4.0,6.0,1.6,2.0,2.0,0.2525,0.0,15.0,15.0,1.6,8.0,8.0,0.3175,65,413.0,291,1.6,8.0,8.0,0.4035,116.0,217.0,284.0,1.6,1.0,1.0,0.12,0.0,0.0,0.0,1.6,1.0,1.0,0.0566666666666666,0.0,0.0,1.0,1.6,8.0,8.0,0.38625,3.0,705.0,348.0,1.6
